AirName,AircraftModel,Comments,DateFlown,EntertainmentRating,FoodRating,GroundServiceRating,OverallScore,Recommended,ReviewDate,ReviewTitle,ReviewrCountry,Route,SeatComfortRating,SeatType,ServiceRating,TravelType,ValueRating,WifiRating
British Airways,,,October 2016,4,2,4,2,,5th November 2016,"""Will not use BA again""", (United Kingdom) ,LHR to BOS,2,Economy Class,3,Couple Leisure,2,3
British Airways,A319,,October 2016,0,3,4,9,yes,4th November 2016,"""well worth the money""", (United Kingdom) ,LGW to VLC,3,Economy Class,4,Family Leisure,4,0
British Airways,,,November 2016,1,2,3,2,,4th November 2016,"""they started dropping the ball""", (United Kingdom) ,LGW to SVQ via MAD,3,Economy Class,4,Solo Leisure,1,0
British Airways,Boeing 747-400,,October 2016,3,2,1,3,,3rd November 2016,"""leg room was poor""", (United Kingdom) ,LHR to JFK,2,Economy Class,3,Couple Leisure,3,0
British Airways,A320,,October 2016,0,1,2,2,,3rd November 2016,"""to fly to disappoint""", (United Kingdom) ,LHR to OTP,2,Business Class,4,Business,1,0
British Airways,Boeing 787,,October 2016,5,5,4,10,yes,1st November 2016,"""stewardesses were very friendly and attentive""", (United Kingdom) ,ICN to LHR,4,Economy Class,5,Solo Leisure,4,0
British Airways,A380 and Boeing 737-800,,October 2016,4,4,3,9,yes,1st November 2016,"""good service levels""", (United Kingdom) ,LHR to CPT via JNB,4,Economy Class,5,Solo Leisure,5,0
British Airways,A380,,October 2016,1,2,3,4,,1st November 2016,"""no longer my airline of choice""", (United Kingdom) ,HKG to LHR,3,Business Class,3,Couple Leisure,2,0
British Airways,Boeing 747-400,,October 2016,5,5,5,9,yes,31st October 2016,"""BA crews are tremendous""", (United Kingdom) ,LHR to ORD,5,Business Class,5,Solo Leisure,5,0
British Airways,Boeing 747-400,,October 2016,2,1,2,4,,30th October 2016,"""standard slipped considerably""", (United Kingdom) ,YVR to LHR,3,Economy Class,2,Solo Leisure,2,0
British Airways,,,October 2016,0,1,2,7,yes,30th October 2016,"""smart and clean A321""", (United Kingdom) ,LHR to AGP,3,Economy Class,4,Couple Leisure,3,0
British Airways,A380,,October 2016,1,4,5,9,yes,29th October 2016,"""pleasantly surprised by the experience""", (United Kingdom) ,LHR to MIA,4,Premium Economy,5,Couple Leisure,4,0
British Airways,"Boeing 747-400,  A320, A319",,October 2016,5,4,5,10,yes,29th October 2016,"""cabin crew were professional and unobtrusive""", (United Kingdom) ,KWI to EDI via LHR,5,Economy Class,5,Solo Leisure,5,0
British Airways,,,October 2016,0,3,5,10,yes,29th October 2016,"""cheaper than EasyJet""", (United Kingdom) ,EDI to LGW,3,Economy Class,5,Business,5,0
British Airways,,,October 2016,2,2,2,4,,27th October 2016,"""BA trying to save money""", (United Kingdom) ,SIN to BCN via LHR,3,Premium Economy,1,Business,3,0
British Airways,A319,,October 2016,1,1,1,1,,27th October 2016,"""don't make same mistake as me""", (United Kingdom) ,LHR to BRU,1,Business Class,1,Business,1,0
British Airways,,,October 2016,0,1,3,3,,26th October 2016,"""embarrass flight staff so much""", (United Kingdom) ,ATH to LHR,3,Economy Class,5,Couple Leisure,1,0
British Airways,A320,,October 2016,0,3,1,6,yes,25th October 2016,"""excellent and friendly cabin crew""", (United Kingdom) ,MLA to LGW,3,Business Class,5,Business,3,0
British Airways,Boeing 777-200,,October 2016,3,2,3,3,,24th October 2016,"""very friendly but not attentive""", (United Kingdom) ,BKK to LHR,3,Business Class,3,Couple Leisure,3,0
British Airways,A319,,October 2016,0,2,1,4,,24th October 2016,"""another less than satisfactory experience""", (United Kingdom) ,LGW to Pisa,1,Business Class,4,Family Leisure,1,0
British Airways,,,September 2016,2,3,1,1,,24th October 2016,"""the cabin appeared dated and untidy""", (Thailand) ,CNX  to LHR via BKK,3,Premium Economy,4,Solo Leisure,2,0
British Airways,Boeing 747 400,,September 2016,2,4,5,8,yes,23rd October 2016,"""great welcome and service""", (Thailand) ,LHR to LAX,5,Business Class,3,Couple Leisure,4,0
British Airways,Boeing 777-300,,October 2016,3,1,3,1,,23rd October 2016,"""cost cutting to extreme levels""", (Thailand) ,HND to LHR,2,Premium Economy,2,Business,2,0
British Airways,Boeing 747,,October 2016,4,3,4,8,yes,23rd October 2016,"""had a perfectly satisfactory flight""", (Thailand) ,LHR to BOS,4,First Class,4,Solo Leisure,4,3
British Airways,A380,,October 2016,1,1,1,1,,22nd October 2016,"""listening to cabin crew moaning""", (Thailand) ,SFO to MAN via LHR,2,Economy Class,1,Couple Leisure,1,0
British Airways,Boeing 777-200,,October 2016,1,2,2,2,,20th October 2016,"""never again British Airways""", (Thailand) ,LHR to SFO,1,Economy Class,1,Couple Leisure,1,0
British Airways,A380,,October 2016,3,3,1,3,,20th October 2016,"""lost my patience with BA""", (Thailand) ,LHR to SIN,4,First Class,4,Business,1,0
British Airways,,,October 2016,0,1,3,1,,18th October 2016,"""another abysmal flight from BA""", (Thailand) ,BRI to LGW,1,Economy Class,1,Solo Leisure,1,0
British Airways,"Boeing 747, A380",,June 2016,3,2,4,4,,18th October 2016,"""disappointed and expected so much more""", (Thailand) ,JNB to ATH via LHR,3,First Class,4,Business,1,0
British Airways,,,September 2016,1,3,3,3,,17th October 2016,"""IFE poor to say the least""", (Thailand) ,BKK to LHR,2,Economy Class,2,Solo Leisure,2,0
British Airways,A320,,October 2016,0,3,1,3,,17th October 2016,"""service become far more erratic""", (United Kingdom) ,LGW to MLA,1,Business Class,1,Couple Leisure,1,0
British Airways,,,October 2016,2,1,2,2,,16th October 2016,"""not travel with them again""", (United Kingdom) ,SYD to LHR via SIN,2,Premium Economy,1,Solo Leisure,1,0
British Airways,,,October 2016,1,1,1,1,,16th October 2016,"""used to be such a class act""", (United Kingdom) ,JFK to LHR,1,Business Class,3,Solo Leisure,1,0
British Airways,A319,,October 2016,0,2,3,5,,15th October 2016,"""no longer the premier airline""", (United Kingdom) ,LGW to NCE,3,Economy Class,3,Family Leisure,3,0
British Airways,Boeing 787-9,,August 2016,1,1,2,3,,15th October 2016,"""Very poor service""", (United Kingdom) ,LHR to KUL,4,First Class,1,Solo Leisure,2,0
British Airways,A321-200,,October 2016,0,5,5,10,yes,15th October 2016,"""the crew make the difference""", (United Kingdom) ,PMI to LHR,5,Economy Class,5,Solo Leisure,5,0
British Airways,Boeing 787,,October 2016,5,4,3,7,,15th October 2016,"""lack of space ruined an otherwise flawless flight""", (United Kingdom) ,LHR to ICN,1,Economy Class,4,Couple Leisure,3,4
British Airways,Boeing 777 / A320,,September 2016,3,1,1,1,,15th October 2016,"""breakfast was a bad joke""", (United Kingdom) ,SEA to PRG via LHR,3,Economy Class,1,Couple Leisure,2,0
British Airways,A380,,August 2016,1,1,2,2,,13th October 2016,"""worst long-haul experience""", (United Kingdom) ,SIN to LHR,1,Economy Class,2,Family Leisure,2,2
British Airways,,,October 2016,0,1,1,1,,12th October 2016,"""yet another abysmal flight""", (United Kingdom) ,LHR to BUD,1,Economy Class,1,Solo Leisure,1,0
British Airways,A380,,September 2016,3,4,2,4,,11th October 2016,"""they are unreliable """, (United States) ,IAD to NBO via LHR,2,First Class,4,Couple Leisure,3,0
British Airways,A320,,October 2016,0,1,4,1,,11th October 2016,"""not customer focussed in any way whatsoever""", (United States) ,AGP to LGW,2,Economy Class,4,Family Leisure,1,0
British Airways,Boeing 777,,October 2016,0,2,4,3,,10th October 2016,"""how disappointed we were""", (United States) ,LGW to MRU,3,Business Class,4,Couple Leisure,2,0
British Airways,,,October 2016,1,1,2,5,,10th October 2016,"""the lowering of standards""", (United States) ,DBV to LGW,2,Economy Class,4,Solo Leisure,2,1
British Airways,Boeing 787-8 / A320,,October 2016,3,5,1,3,,10th October 2016,"""avoid British Airways at all costs""", (United States) ,YYC to FCO via LHR,2,Business Class,5,Couple Leisure,1,0
British Airways,,,October 2016,3,3,2,1,,7th October 2016,"""I dislike them so much""", (United States) ,LHR to GVA,4,Economy Class,2,Couple Leisure,3,0
British Airways,,,September 2016,0,2,1,2,,7th October 2016,"""terrible, uncaring airline""", (United States) ,LCY to AGP,3,Economy Class,3,Family Leisure,1,0
British Airways,Boeing 747-400,,October 2016,1,1,3,4,yes,7th October 2016,"""this is a humourless service""", (United States) ,LHR to DEN,3,Economy Class,2,Solo Leisure,3,0
British Airways,Boeing 777,,July 2016,2,2,1,2,,6th October 2016,"""the food is a disgrace""", (United States) ,DXB to DUB via LHR,4,First Class,4,Business,1,1
British Airways,Boeing 747-400,,October 2016,1,2,4,5,,5th October 2016,"""it was like being in a time warp""", (United States) ,LAS to LHR,2,Economy Class,2,Couple Leisure,1,1
British Airways,Boeing 747,,October 2016,4,4,2,8,yes,5th October 2016,"""plane was clearly dated""", (Portugal) ,BOS to LHR,4,Economy Class,5,Solo Leisure,4,0
British Airways,A320,,October 2016,0,4,4,9,yes,5th October 2016,"""crew were extremely nice""", (Portugal) ,LHR to LIS,5,Economy Class,5,Solo Leisure,5,0
British Airways,Boeing 777 / 747,,May 2016,1,1,4,4,,4th October 2016,"""thought BA couldn't stoop any lower""", (Portugal) ,YYZ to LIS via LHR,3,Premium Economy,4,Business,3,0
British Airways,Boeing 777,,October 2016,3,3,2,4,,3rd October 2016,"""indifferent attitudes of cabin service""", (Portugal) ,LHR to ATL,3,Premium Economy,2,Couple Leisure,3,0
British Airways,Boeing 777,,September 2016,5,2,1,7,yes,3rd October 2016,"""reduction in quality of food""", (Portugal) ,BOS to LHR,3,Economy Class,4,Couple Leisure,4,0
British Airways,,,October 2016,4,3,2,5,,3rd October 2016,"""luggage misplaced in the plane""", (Portugal) ,JFK to DUS via LHR,3,Economy Class,2,Business,2,0
British Airways,A380,,September 2016,1,1,3,4,,1st October 2016,"""staff were just about acceptable""", (Portugal) ,JNB to LHR,1,Business Class,2,Couple Leisure,2,1
British Airways,A319,,September 2016,0,3,3,7,yes,1st October 2016,"""Seats hard but okay""", (Portugal) ,LHR to BGO,3,Economy Class,4,Couple Leisure,3,0
British Airways,Boeing 777,,September 2016,2,1,3,2,,30th September 2016,"""staff were rude and inattentive""", (Portugal) ,LGW to MRU,3,Economy Class,1,Couple Leisure,2,0
British Airways,,,September 2016,0,1,4,3,,30th September 2016,"""a mistake to choose BA""", (Portugal) ,CDG to BKK via LHR,1,Business Class,1,Couple Leisure,3,0
British Airways,,,July 2016,1,3,1,1,,30th September 2016,"""unlikely we will ever fly with them again""", (United Kingdom) ,GLA to ZRH via LCY,3,Economy Class,3,Couple Leisure,1,1
British Airways,Boeing 767,,September 2016,1,3,2,2,,30th September 2016,"""not fit for purpose""", (United Kingdom) ,LCA to LHR,3,Economy Class,3,Family Leisure,2,0
British Airways,A380,,September 2016,0,4,4,9,yes,30th September 2016,"""provided a high quality service""", (United Kingdom) ,SIN to LHR,4,First Class,5,Couple Leisure,4,0
British Airways,Boeing 777,,September 2016,1,1,3,5,,29th September 2016,"""trading on previous good reputation""", (United Kingdom) ,SJO to LGW,1,Economy Class,3,Family Leisure,3,1
British Airways,Boeing 777-200,,September 2016,3,2,5,5,,29th September 2016,"""expectations low and still disappointed""", (United Kingdom) ,LHR to BKK,3,Business Class,3,Couple Leisure,3,0
British Airways,Boeing 777,,September 2016,4,4,5,8,yes,29th September 2016,"""very helpful and attentive""", (United Kingdom) ,MEL to SIN via SYD,3,First Class,4,Couple Leisure,4,0
British Airways,Boeing 767,,September 2016,0,3,5,8,yes,29th September 2016,"""crew professional and efficient""", (United Kingdom) ,LHR to AMS,3,Business Class,4,Couple Leisure,4,0
British Airways,Boeing 787,,September 2016,4,3,1,8,yes,28th September 2016,"""I was unable to select a seat""", (United Kingdom) ,SJC to LHR,4,Premium Economy,3,Solo Leisure,4,0
British Airways,A319,,September 2016,0,2,3,7,yes,28th September 2016,"""start offering food for purchase?""", (United Kingdom) ,LGW to OPO,4,Economy Class,4,Solo Leisure,4,0
British Airways,Boeing 747-400 / 777,,September 2016,2,3,3,5,,27th September 2016,"""feel of a budget carrier""", (United Kingdom) ,BAH to BOS via LHR,2,Business Class,2,Solo Leisure,3,0
British Airways,Boeing 777,,September 2016,4,4,3,8,yes,27th September 2016,"""excellent cabin crew""", (Argentina) ,LGW to JFK,2,Business Class,5,Solo Leisure,4,0
British Airways,A320,,September 2016,0,3,4,9,yes,25th September 2016,"""cabin crew were polite, friendly and efficient""", (Argentina) ,LHR to KGS,3,Economy Class,5,Couple Leisure,4,0
British Airways,A380,,September 2016,4,3,4,8,yes,25th September 2016,"""staff were professional and helpful""", (Argentina) ,LHR to JNB,4,Economy Class,5,Couple Leisure,5,0
British Airways,Boeing 777-300,,September 2016,1,1,1,1,,25th September 2016,"""was a nightmare experience""", (Argentina) ,ATL to GVA via LHR,2,Premium Economy,5,Business,1,1
British Airways,Boeing 777-300,,September 2016,4,1,1,1,,23rd September 2016,"""worst experience I have had flying""", (Argentina) ,ATL to LHR,1,Economy Class,2,Couple Leisure,1,0
British Airways,Boeing 787,,September 2016,4,4,3,8,yes,23rd September 2016,"""need to pay for selecting seats,""", (Argentina) ,AUH to LHR,4,Premium Economy,4,Business,4,0
British Airways,Boeing 777-200,,September 2016,1,1,3,3,,23rd September 2016,"""why would anyone fly BA""", (Argentina) ,London to JFK,2,Premium Economy,2,Family Leisure,2,0
British Airways,A380,,September 2016,2,3,3,5,yes,23rd September 2016,"""race to complete dinner service """, (Argentina) ,LHR to JNB,3,Economy Class,2,Business,2,0
British Airways,Boeing 787,,September 2016,3,2,1,3,,22nd September 2016,"""one of the worst flight/travel experiences""", (Argentina) ,AUH to LHR,2,Economy Class,1,Family Leisure,3,0
British Airways,A319,,September 2016,0,1,2,2,,22nd September 2016,"""food just gets worse each trip""", (Argentina) ,LGW to AGP,2,Economy Class,5,Family Leisure,3,0
British Airways,,,September 2016,0,1,1,1,,21st September 2016,"""possibly cabin crew were embarrassed""", (United Kingdom) ,BUD to LHR,2,Economy Class,1,Solo Leisure,1,0
British Airways,,,September 2016,0,4,5,8,yes,21st September 2016,"""food tasty and staff friendly""", (United Kingdom) ,LHR to AMS,4,Business Class,5,Solo Leisure,4,0
British Airways,Boeing 747,,August 2016,4,1,1,4,,21st September 2016,"""cabin crew very apologetic""", (United Kingdom) ,LHR to SEA,3,Economy Class,4,Family Leisure,2,0
British Airways,,,September 2016,0,1,1,1,,21st September 2016,"""rude and uncaring""", (United Kingdom) ,LHR to BUD,2,Economy Class,1,Solo Leisure,1,0
British Airways,Boeing 767,,September 2016,3,1,3,1,,20th September 2016,"""by far the worst cabin crew""", (United Kingdom) ,LHR to ATH,1,Business Class,1,Solo Leisure,1,0
British Airways,,,August 2016,1,3,2,3,,20th September 2016,"""no one cares about anything""", (United Kingdom) ,LGW to BIO,3,Economy Class,4,Couple Leisure,2,1
British Airways,Boeing 767,,September 2016,2,4,4,6,yes,20th September 2016,"""crew very good, friendly and chatty""", (United Kingdom) ,LHR to IST,4,Business Class,5,Business,4,0
British Airways,,,August 2016,1,2,3,4,,19th September 2016,"""positioning as a budget airline""", (United Kingdom) ,MAD to PER via SIN,2,Economy Class,3,Solo Leisure,2,0
British Airways,Boeing 747-400,,September 2016,1,1,1,1,,18th September 2016,"""not worth paying for First Class""", (United Kingdom) ,MIA to LHR,1,First Class,1,Couple Leisure,1,0
British Airways,A320,,September 2016,0,1,1,2,,18th September 2016,"""BA on this route are a joke""", (United Kingdom) ,LHR to KRK,1,Business Class,2,Couple Leisure,1,0
British Airways,Boeing 747,,September 2016,1,4,4,3,,17th September 2016,"""better to find another airline""", (United Kingdom) ,LHR to DEN,1,Economy Class,3,Business,2,0
British Airways,Boeing 747-400,,September 2016,2,4,5,8,yes,17th September 2016,"""reasonable value for money""", (United Kingdom) ,LHR to CPT,3,Economy Class,4,Solo Leisure,4,0
British Airways,,,September 2016,2,3,2,5,,17th September 2016,"""more uncomfortable than many airlines""", (United Kingdom) ,LHR to MIA,2,Economy Class,3,Solo Leisure,4,0
British Airways,A380,,August 2016,2,1,2,2,,15th September 2016,"""unfair and bad business practice""", (United Kingdom) ,LHR to JNB,1,Economy Class,1,Couple Leisure,1,0
British Airways,,,September 2016,0,1,2,3,,15th September 2016,"""no warm food on recent flights""", (United Kingdom) ,NAP to LGW,2,Economy Class,3,Solo Leisure,2,0
British Airways,A320,,September 2016,1,1,3,4,yes,14th September 2016,"""only 4 seats available to choose from""", (United Kingdom) ,LHR to LCA,3,Economy Class,4,Family Leisure,3,0
British Airways,A320,,September 2016,0,1,2,4,,14th September 2016,"""look at alternatives next time""", (United Kingdom) ,DBV to LGW,3,Business Class,3,Couple Leisure,2,0
British Airways,Boeing 777,,August 2016,2,2,1,1,,14th September 2016,"""First Class is average at best""", (United Kingdom) ,ATL to LHR,3,First Class,4,Business,1,0
British Airways,A319,,September 2016,0,2,4,8,yes,14th September 2016,"""there are more cutbacks""", (United Kingdom) ,LHR to DUB,4,Economy Class,4,Couple Leisure,4,0
British Airways,A320,,September 2016,0,3,3,6,yes,14th September 2016,"""a bit disappointing really""", (United Kingdom) ,LGW to DBV,3,Business Class,5,Couple Leisure,3,0
British Airways,A380-800,,September 2016,4,3,1,4,,14th September 2016,"""very disappointed by gate agents""", (Switzerland) ,LHR to HKG,4,Business Class,4,Solo Leisure,3,0
